 	Area	X	Y	Slice
10192	149	413.326	222.513	425
10193	181	377.599	256.732	425
10194	127	613.413	255.720	425
10195	133	318.124	270.455	425
10196	149	117.903	279.030	425
10197	178	164.096	293.854	425
10198	162	526.463	311.086	425
10199	136	495.824	356.000	425
10200	172	411.744	365.872	425
10201	117	184.167	366.167	425
10202	162	114.401	389.420	425
10203	187	584.709	390.703	425
10204	186	266.962	392.419	425
10205	159	212.877	65.330	426
10206	173	294.194	76.986	426
10207	236	487.572	90.903	426
10208	179	118.243	95.997	426
10209	159	404.940	105.940	426
10210	120	602.958	119.592	426
10211	229	568.111	168.216	426
10212	170	111.294	177.806	426
10213	137	149.106	185.245	426
10214	145	533.866	187.169	426
10215	180	304.428	201.050	426
10216	149	413.326	222.513	426
10217	181	377.599	256.732	426
10218	127	613.413	255.720	426
10219	117	317.833	269.833	426
10220	149	117.903	279.030	426
10221	178	164.096	293.854	426
10222	162	526.463	311.086	426
10223	136	495.824	356.000	426
10224	172	411.744	365.872	426
10225	117	184.167	366.167	426
10226	162	114.401	389.420	426
10227	187	584.709	390.703	426
10228	186	266.962	392.419	426
10229	159	212.877	65.330	427
10230	173	294.194	76.986	427
10231	236	487.572	90.903	427
10232	179	118.243	95.997	427
10233	159	404.940	105.940	427
10234	120	602.958	119.592	427
10235	229	568.111	168.216	427
10236	170	111.294	177.806	427
10237	137	149.106	185.245	427
10238	145	533.866	187.169	427
10239	180	304.428	201.050	427
10240	149	413.326	222.513	427
10241	181	377.599	256.732	427
10242	127	613.413	255.720	427
10243	117	317.833	269.833	427
10244	149	117.903	279.030	427
10245	178	164.096	293.854	427
10246	162	526.463	311.086	427
10247	136	495.824	356.000	427
10248	172	411.744	365.872	427
10249	112	184.000	366.000	427
10250	162	114.401	389.420	427
10251	187	584.709	390.703	427
10252	186	266.962	392.419	427
10253	159	212.877	65.330	428
10254	173	294.194	76.986	428
10255	236	487.572	90.903	428
10256	179	118.243	95.997	428
10257	159	404.940	105.940	428
10258	120	602.958	119.592	428
10259	229	568.111	168.216	428
10260	170	111.294	177.806	428
10261	137	149.106	185.245	428
10262	145	533.866	187.169	428
10263	180	304.428	201.050	428
10264	149	413.326	222.513	428
10265	181	377.599	256.732	428
10266	127	613.413	255.720	428
10267	117	317.833	269.833	428
10268	149	117.903	279.030	428
10269	178	164.096	293.854	428
10270	162	526.463	311.086	428
10271	136	495.824	356.000	428
10272	172	411.744	365.872	428
10273	112	184.000	366.000	428
10274	162	114.401	389.420	428
10275	187	584.709	390.703	428
10276	186	266.962	392.419	428
10277	159	212.877	65.330	429
10278	173	294.194	76.986	429
10279	236	487.572	90.903	429
10280	179	118.243	95.997	429
10281	159	404.940	105.940	429
10282	120	602.958	119.592	429
10283	229	568.111	168.216	429
10284	170	111.294	177.806	429
10285	137	149.106	185.245	429
10286	145	533.866	187.169	429
10287	180	304.428	201.050	429
10288	149	413.326	222.513	429
10289	181	377.599	256.732	429
10290	127	613.413	255.720	429
10291	117	317.833	269.833	429
10292	149	117.903	279.030	429
10293	178	164.096	293.854	429
10294	162	526.463	311.086	429
10295	136	495.824	356.000	429
10296	172	411.744	365.872	429
10297	112	184.000	366.000	429
10298	162	114.401	389.420	429
10299	187	584.709	390.703	429
10300	186	266.962	392.419	429
10301	159	212.877	65.330	430
10302	173	294.194	76.986	430
10303	239	487.508	91.010	430
10304	179	118.243	95.997	430
10305	159	404.940	105.940	430
10306	120	602.958	119.592	430
10307	229	568.111	168.216	430
10308	165	111.288	178.003	430
10309	137	149.106	185.245	430
10310	145	533.866	187.169	430
10311	180	304.428	201.050	430
10312	149	413.326	222.513	430
10313	181	377.599	256.732	430
10314	127	613.413	255.720	430
10315	117	317.833	269.833	430
10316	149	117.903	279.030	430
10317	178	164.096	293.854	430
10318	162	526.463	311.086	430
10319	136	495.824	356.000	430
10320	172	411.744	365.872	430
10321	112	184.000	366.000	430
10322	162	114.401	389.420	430
10323	187	584.709	390.703	430
10324	186	266.962	392.419	430
10325	159	212.877	65.330	431
10326	173	294.194	76.986	431
10327	246	487.740	90.967	431
10328	179	118.243	95.997	431
10329	159	404.940	105.940	431
10330	120	602.958	119.592	431
10331	229	568.111	168.216	431
10332	165	111.288	178.003	431
10333	137	149.106	185.245	431
10334	145	533.866	187.169	431
10335	180	304.428	201.050	431
10336	149	413.326	222.513	431
10337	181	377.599	256.732	431
10338	127	613.413	255.720	431
10339	117	317.833	269.833	431
10340	149	117.903	279.030	431
10341	186	164.962	294.419	431
10342	162	526.463	311.086	431
10343	136	495.824	356.000	431
10344	172	411.744	365.872	431
10345	112	184.000	366.000	431
10346	162	114.401	389.420	431
10347	187	584.709	390.703	431
10348	186	266.962	392.419	431
10349	159	212.877	65.330	432
10350	173	294.194	76.986	432
10351	250	487.752	91.096	432
10352	179	118.243	95.997	432
10353	168	404.577	105.405	432
10354	120	602.958	119.592	432
10355	229	568.111	168.216	432
10356	165	111.288	178.003	432
10357	137	149.106	185.245	432
10358	145	533.866	187.169	432
10359	180	304.428	201.050	432
10360	149	413.326	222.513	432
10361	181	377.599	256.732	432
10362	127	613.413	255.720	432
10363	117	317.833	269.833	432
10364	149	117.903	279.030	432
10365	186	164.962	294.419	432
10366	162	526.463	311.086	432
10367	136	495.824	356.000	432
10368	172	411.744	365.872	432
10369	112	184.000	366.000	432
10370	162	114.401	389.420	432
10371	187	584.709	390.703	432
10372	186	266.962	392.419	432
10373	159	212.877	65.330	433
10374	173	294.194	76.986	433
10375	256	487.547	91.129	433
10376	179	118.243	95.997	433
10377	154	404.922	105.734	433
10378	120	602.958	119.592	433
10379	229	568.111	168.216	433
10380	165	111.288	178.003	433
10381	137	149.106	185.245	433
10382	145	533.866	187.169	433
10383	180	304.428	201.050	433
10384	149	413.326	222.513	433
10385	181	377.599	256.732	433
10386	127	613.413	255.720	433
10387	117	317.833	269.833	433
10388	149	117.903	279.030	433
10389	186	164.962	294.419	433
10390	162	526.463	311.086	433
10391	136	495.824	356.000	433
10392	172	411.744	365.872	433
10393	112	184.000	366.000	433
10394	162	114.401	389.420	433
10395	187	584.709	390.703	433
10396	186	266.962	392.419	433
10397	159	212.877	65.330	434
10398	173	294.194	76.986	434
10399	256	487.547	91.129	434
10400	179	118.243	95.997	434
10401	154	404.922	105.734	434
10402	120	602.958	119.592	434
10403	229	568.111	168.216	434
10404	165	111.288	178.003	434
10405	137	149.106	185.245	434
10406	145	533.866	187.169	434
10407	180	304.428	201.050	434
10408	149	413.326	222.513	434
10409	181	377.599	256.732	434
10410	127	613.413	255.720	434
10411	117	317.833	269.833	434
10412	149	117.903	279.030	434
10413	186	164.962	294.419	434
10414	162	526.463	311.086	434
10415	136	495.824	356.000	434
10416	172	411.744	365.872	434
10417	112	184.000	366.000	434
10418	162	114.401	389.420	434
10419	187	584.709	390.703	434
10420	186	266.962	392.419	434
10421	174	212.845	65.828	435
10422	173	294.194	76.986	435
10423	256	487.547	91.129	435
10424	179	118.243	95.997	435
10425	159	404.940	105.940	435
10426	120	602.958	119.592	435
10427	229	568.111	168.216	435
10428	149	111.836	177.648	435
10429	137	149.106	185.245	435
10430	174	533.626	187.483	435
10431	180	304.428	201.050	435
10432	149	413.326	222.513	435
10433	181	377.599	256.732	435
10434	127	613.413	255.720	435
10435	117	317.833	269.833	435
10436	149	117.903	279.030	435
10437	186	164.962	294.419	435
10438	162	526.463	311.086	435
10439	136	495.824	356.000	435
10440	172	411.744	365.872	435
10441	112	184.000	366.000	435
10442	157	114.723	388.806	435
10443	187	584.709	390.703	435
10444	186	266.962	392.419	435
10445	174	212.845	65.828	436
10446	167	294.362	76.841	436
10447	252	487.532	91.004	436
10448	174	118.236	96.207	436
10449	164	404.738	105.927	436
10450	142	603.880	119.254	436
10451	175	569.877	169.083	436
10452	178	111.219	177.854	436
10453	142	149.275	185.373	436
10454	162	533.611	188.444	436
10455	189	304.087	201.749	436
10456	137	413.792	222.383	436
10457	157	612.806	255.277	436
10458	174	377.828	256.845	436
10459	137	318.106	270.266	436
10460	155	117.229	278.906	436
10461	177	165.121	294.737	436
10462	162	526.463	311.086	436
10463	183	493.500	356.500	436
10464	195	412.377	365.162	436
10465	128	184.625	365.719	436
10466	172	114.703	388.314	436
10467	170	584.082	390.959	436
10468	174	267.391	392.575	436
10469	174	212.845	65.828	437
10470	167	294.362	76.841	437
10471	261	487.404	91.259	437
10472	174	118.236	96.207	437
10473	164	404.738	105.927	437
10474	142	603.880	119.254	437
10475	175	569.877	169.083	437
10476	178	111.219	177.854	437
10477	142	149.275	185.373	437
10478	162	533.611	188.444	437
10479	189	304.087	201.749	437
10480	137	413.792	222.383	437
10481	157	612.806	255.277	437
10482	181	377.599	256.732	437
10483	137	318.106	270.266	437
10484	155	117.229	278.906	437
10485	177	165.121	294.737	437
10486	162	526.463	311.086	437
10487	183	493.500	356.500	437
10488	195	412.377	365.162	437
10489	128	184.625	365.719	437
10490	172	114.703	388.314	437
10491	174	584.138	391.098	437
10492	174	267.391	392.575	437
10493	174	212.845	65.828	438
10494	167	294.362	76.841	438
10495	261	487.404	91.259	438
10496	174	118.236	96.207	438
10497	164	404.738	105.927	438
10498	142	603.880	119.254	438
10499	175	569.877	169.083	438
10500	178	111.219	177.854	438
10501	142	149.275	185.373	438
10502	162	533.611	188.444	438
10503	189	304.087	201.749	438
10504	137	413.792	222.383	438
10505	157	612.806	255.277	438
10506	181	377.599	256.732	438
10507	137	318.106	270.266	438
10508	155	117.229	278.906	438
10509	177	165.121	294.737	438
10510	162	526.463	311.086	438
10511	183	493.500	356.500	438
10512	195	412.377	365.162	438
10513	128	184.625	365.719	438
10514	172	114.703	388.314	438
10515	174	584.138	391.098	438
10516	174	267.391	392.575	438
10517	164	213.000	65.500	439
10518	167	294.362	76.841	439
10519	261	487.404	91.259	439
10520	174	118.236	96.207	439
10521	164	404.738	105.927	439
10522	142	603.880	119.254	439
10523	175	569.877	169.083	439
10524	178	111.219	177.854	439
10525	142	149.275	185.373	439
10526	162	533.611	188.444	439
10527	189	304.087	201.749	439
10528	137	413.792	222.383	439
10529	157	612.806	255.277	439
10530	181	377.599	256.732	439
10531	137	318.106	270.266	439
10532	155	117.229	278.906	439
10533	177	165.121	294.737	439
10534	162	526.463	311.086	439
10535	183	493.500	356.500	439
10536	195	412.377	365.162	439
10537	128	184.625	365.719	439
10538	172	114.703	388.314	439
10539	174	584.138	391.098	439
10540	174	267.391	392.575	439
10541	164	213.000	65.500	440
10542	167	294.362	76.841	440
10543	261	487.404	91.259	440
10544	174	118.236	96.207	440
10545	164	404.738	105.927	440
10546	142	603.880	119.254	440
10547	175	569.877	169.083	440
10548	178	111.219	177.854	440
10549	142	149.275	185.373	440
10550	162	533.611	188.444	440
10551	189	304.087	201.749	440
10552	137	413.792	222.383	440
10553	157	612.806	255.277	440
10554	181	377.599	256.732	440
10555	137	318.106	270.266	440
10556	155	117.229	278.906	440
10557	177	165.121	294.737	440
10558	162	526.463	311.086	440
10559	183	493.500	356.500	440
10560	195	412.377	365.162	440
10561	128	184.625	365.719	440
10562	172	114.703	388.314	440
10563	174	584.138	391.098	440
10564	174	267.391	392.575	440
10565	164	213.000	65.500	441
10566	167	294.362	76.841	441
10567	261	487.404	91.259	441
10568	174	118.236	96.207	441
10569	164	404.738	105.927	441
10570	142	603.880	119.254	441
10571	175	569.877	169.083	441
10572	178	111.219	177.854	441
10573	142	149.275	185.373	441
10574	162	533.611	188.444	441
10575	189	304.087	201.749	441
10576	137	413.792	222.383	441
10577	157	612.806	255.277	441
10578	181	377.599	256.732	441
10579	137	318.106	270.266	441
10580	155	117.229	278.906	441
10581	177	165.121	294.737	441
10582	162	526.463	311.086	441
10583	183	493.500	356.500	441
10584	195	412.377	365.162	441
10585	128	184.625	365.719	441
10586	172	114.703	388.314	441
10587	174	584.138	391.098	441
10588	174	267.391	392.575	441
10589	164	213.000	65.500	442
10590	167	294.362	76.841	442
10591	261	487.404	91.259	442
10592	174	118.236	96.207	442
10593	164	404.738	105.927	442
10594	142	603.880	119.254	442
10595	175	569.877	169.083	442
10596	178	111.219	177.854	442
10597	142	149.275	185.373	442
10598	165	533.718	188.500	442
10599	189	304.087	201.749	442
10600	137	413.792	222.383	442
10601	157	612.806	255.277	442
10602	181	377.599	256.732	442
10603	137	318.106	270.266	442
10604	155	117.229	278.906	442
10605	177	165.121	294.737	442
10606	162	526.463	311.086	442
10607	183	493.500	356.500	442
10608	195	412.377	365.162	442
10609	128	184.625	365.719	442
10610	172	114.703	388.314	442
10611	174	584.138	391.098	442
10612	174	267.391	392.575	442
10613	164	213.000	65.500	443
10614	198	293.712	77.859	443
10615	261	487.404	91.259	443
10616	174	118.236	96.207	443
10617	164	404.738	105.927	443
10618	142	603.880	119.254	443
10619	175	569.877	169.083	443
10620	178	111.219	177.854	443
10621	142	149.275	185.373	443
10622	165	533.718	188.500	443
10623	189	304.087	201.749	443
10624	137	413.792	222.383	443
10625	157	612.806	255.277	443
10626	181	377.599	256.732	443
10627	137	318.106	270.266	443
10628	155	117.229	278.906	443
10629	177	165.121	294.737	443
10630	162	526.463	311.086	443
10631	183	493.500	356.500	443
10632	195	412.377	365.162	443
10633	128	184.625	365.719	443
10634	172	114.703	388.314	443
10635	174	584.138	391.098	443
10636	174	267.391	392.575	443
10637	164	213.000	65.500	444
10638	198	293.712	77.859	444
10639	257	487.387	91.138	444
10640	157	118.462	95.583	444
10641	159	404.940	105.940	444
10642	130	604.331	119.369	444
10643	175	569.877	169.083	444
10644	178	111.219	177.854	444
10645	142	149.275	185.373	444
10646	142	533.746	189.120	444
10647	189	304.087	201.749	444
10648	137	413.792	222.383	444
10649	148	612.770	255.257	444
10650	181	377.599	256.732	444
10651	137	318.106	270.266	444
10652	152	117.362	278.875	444
10653	177	165.121	294.737	444
10654	152	526.605	310.711	444
10655	183	493.500	356.500	444
10656	195	412.377	365.162	444
10657	128	184.625	365.719	444
10658	172	114.703	388.314	444
10659	174	267.391	392.575	444
10660	168	584.262	391.262	444
10661	164	213.000	65.500	445
10662	198	293.712	77.859	445
10663	261	487.404	91.259	445
10664	174	118.236	96.207	445
10665	164	404.738	105.927	445
10666	142	603.880	119.254	445
10667	175	569.877	169.083	445
10668	178	111.219	177.854	445
10669	142	149.275	185.373	445
10670	165	533.718	188.500	445
10671	189	304.087	201.749	445
10672	137	413.792	222.383	445
10673	157	612.806	255.277	445
10674	181	377.599	256.732	445
10675	137	318.106	270.266	445
10676	155	117.229	278.906	445
10677	177	165.121	294.737	445
10678	162	526.463	311.086	445
10679	183	493.500	356.500	445
10680	195	412.377	365.162	445
10681	128	184.625	365.719	445
10682	172	114.703	388.314	445
10683	174	584.138	391.098	445
10684	174	267.391	392.575	445
10685	164	213.000	65.500	446
10686	198	293.712	77.859	446
10687	217	486.445	92.251	446
10688	174	118.236	96.207	446
10689	164	404.738	105.927	446
10690	142	603.880	119.254	446
10691	175	569.877	169.083	446
10692	178	111.219	177.854	446
10693	142	149.275	185.373	446
10694	165	533.718	188.500	446
10695	189	304.087	201.749	446
10696	137	413.792	222.383	446
10697	157	612.806	255.277	446
10698	181	377.599	256.732	446
10699	137	318.106	270.266	446
10700	155	117.229	278.906	446
10701	177	165.121	294.737	446
10702	162	526.463	311.086	446
10703	183	493.500	356.500	446
10704	195	412.377	365.162	446
10705	128	184.625	365.719	446
10706	172	114.703	388.314	446
10707	174	584.138	391.098	446
10708	174	267.391	392.575	446
10709	164	213.000	65.500	447
10710	198	293.712	77.859	447
10711	223	486.061	92.271	447
10712	157	118.462	95.583	447
10713	159	404.940	105.940	447
10714	130	604.331	119.369	447
10715	175	569.877	169.083	447
10716	178	111.219	177.854	447
10717	142	149.275	185.373	447
10718	142	533.746	189.120	447
10719	189	304.087	201.749	447
10720	137	413.792	222.383	447
10721	148	612.770	255.257	447
10722	181	377.599	256.732	447
10723	137	318.106	270.266	447
10724	152	117.362	278.875	447
10725	177	165.121	294.737	447
10726	152	526.605	310.711	447
10727	183	493.500	356.500	447
10728	195	412.377	365.162	447
10729	128	184.625	365.719	447
10730	172	114.703	388.314	447
10731	187	267.259	393.104	447
10732	168	584.262	391.262	447
10733	164	213.000	65.500	448
10734	167	294.362	76.841	448
10735	223	486.061	92.271	448
10736	174	118.236	96.207	448
10737	164	404.738	105.927	448
10738	142	603.880	119.254	448
10739	175	569.877	169.083	448
10740	173	111.211	178.043	448
10741	142	149.275	185.373	448
10742	165	533.718	188.500	448
10743	189	304.087	201.749	448
10744	137	413.792	222.383	448
10745	157	612.806	255.277	448
10746	181	377.599	256.732	448
10747	137	318.106	270.266	448
10748	155	117.229	278.906	448
10749	177	165.121	294.737	448
10750	162	526.463	311.086	448
10751	183	493.500	356.500	448
10752	195	412.377	365.162	448
10753	128	184.625	365.719	448
10754	172	114.703	388.314	448
10755	174	584.138	391.098	448
10756	210	268.133	393.567	448
10757	164	213.000	65.500	449
10758	167	294.362	76.841	449
10759	225	486.011	92.340	449
10760	157	118.462	95.583	449
10761	159	404.940	105.940	449
10762	130	604.331	119.369	449
10763	175	569.877	169.083	449
10764	178	111.219	177.854	449
10765	142	149.275	185.373	449
10766	142	533.746	189.120	449
10767	189	304.087	201.749	449
10768	137	413.792	222.383	449
10769	148	612.770	255.257	449
10770	181	377.599	256.732	449
10771	137	318.106	270.266	449
10772	152	117.362	278.875	449
10773	190	165.658	295.137	449
10774	152	526.605	310.711	449
10775	183	493.500	356.500	449
10776	195	412.377	365.162	449
10777	128	184.625	365.719	449
10778	172	114.703	388.314	449
10779	203	267.909	393.569	449
10780	168	584.262	391.262	449
10781	159	212.877	65.330	450
10782	167	294.362	76.841	450
10783	226	485.947	92.261	450
10784	161	118.252	96.630	450
10785	159	404.940	105.940	450
10786	130	604.331	119.369	450
10787	175	569.877	169.083	450
10788	178	111.219	177.854	450
10789	142	149.275	185.373	450
10790	142	533.746	189.120	450
10791	189	304.087	201.749	450
10792	137	413.792	222.383	450
10793	148	612.770	255.257	450
